CnBio_ID,CnSmryAct_1_Ttal_nmbr_f_Actins,CnSmryGft_1_Total_Gift_amount
"2017253","0","$180.00"
"2017254","2","$0.00"
"2017255","1","$70.00"
"2017256","0","$215.00"
"2017257","1","$140.00"
"2017259","5","$390.00"
"2017260","2","$90.00"
"2017261","0","$90.00"
"2017262","1","$60.00"
"2017263","0","$70.00"
"2017264","1","$70.00"
"2017265","0","$70.00"
"2017266","0","$50.00"
"2017267","0","$170.00"
"2017268","0","$70.00"
"2017269","0","$90.00"
"2017270","2","$180.00"
"2017274","0","$70.00"
"2017275","0","$70.00"
"2017276","6","$280.00"
"2017277","0","$140.00"
"2017278","0","$315.00"
"2017279","0","$70.00"
"2017281","0","$70.00"
"2017282","0","$70.00"
"2017283","0","$140.00"
"2017284","0","$70.00"
"2017285","1","$70.00"
"2017286","0","$70.00"
"2017288","8","$210.00"
"2017289","0","$70.00"
"2017290","0","$70.00"
"2017291","2","$70.00"
"2017292","1","$70.00"
"2017293","0","$70.00"
"2017294","0","$70.00"
"2017295","0","$70.00"
"2017296","0","$70.00"
"2017297","0","$70.00"
"2017298","1","$70.00"
"2017299","0","$70.00"
"2017300","0","$160.00"
"2017301","2","$70.00"
"2017302","0","$70.00"
"2017303","0","$70.00"
"2017304","3","$70.00"
"2017305","0","$140.00"
"2017306","0","$70.00"
"2017307","0","$70.00"
"2017308","0","$70.00"
"2017309","0","$60.00"
"2017310","1","$240.00"
"2017311","0","$60.00"
"2017312","1","$60.00"
"2017313","0","$90.00"
"2017314","0","$90.00"
"2017315","0","$90.00"
"2017316","7","$300.00"
"2017317","1","$90.00"
"2017318","0","$90.00"
"2017319","3","$90.00"
"2017320","0","$90.00"
"2017322","0","$90.00"
"2017323","0","$90.00"
"2017324","0","$90.00"
"2017325","1","$90.00"
"2017326","0","$90.00"
"2017327","0","$90.00"
"2017328","0","$90.00"
"2017329","0","$90.00"
"2017330","1","$90.00"
"2017331","0","$90.00"
"2017332","0","$90.00"
"2017333","0","$90.00"
"2017334","0","$90.00"
"2017335","6","$90.00"
"2017336","1","$90.00"
"2017337","0","$90.00"
"2017338","0","$90.00"
"2017340","1","$90.00"
"2017358","1","$60.00"
"2017359","1","$70.00"
"2017360","0","$375.00"
"2017361","0","$330.00"
"2017362","0","$70.00"
"2017363","1","$70.00"
"2017364","0","$70.00"
"2017365","0","$280.00"
"2017366","0","$70.00"
"2017367","1","$70.00"
"2017368","0","$90.00"
"2017369","0","$90.00"
"2017370","0","$90.00"
"2017371","0","$90.00"
"2017372","1","$90.00"
"2017373","0","$90.00"
"2017375","0","$50.00"
"2017376","0","$90.00"
"2017377","0","$90.00"
"2017378","3","$140.00"
"2017386","0","$50.00"
"2017387","0","$70.00"
"2017388","0","$70.00"
"2017389","0","$70.00"
"2017390","0","$60.00"
"2017391","7","$195.00"
"2017392","9","$255.00"
"2017393","0","$70.00"
"2017394","0","$70.00"
"2017395","1","$70.00"
"2017396","0","$210.00"
"2017397","1","$70.00"
"2017398","0","$70.00"
"2017400","0","$70.00"
"2017401","0","$70.00"
"2017402","0","$70.00"
"2017403","1","$70.00"
"2017404","0","$70.00"
"2017405","0","$70.00"
"2017407","0","$70.00"
"2017408","1","$70.00"
"2017409","1","$70.00"
"2017410","0","$70.00"
"2017411","0","$70.00"
"2017412","0","$70.00"
"2017413","0","$70.00"
"2017414","0","$70.00"
"2017415","0","$70.00"
"2017416","0","$70.00"
"2017418","0","$70.00"
"2017419","0","$70.00"
"2017420","3","$245.00"
"2017421","0","$70.00"
"2017422","0","$70.00"
"2017423","1","$90.00"
"2017424","0","$90.00"
"2017426","0","$90.00"
"2017427","0","$90.00"
"2017428","0","$90.00"
"2017429","1","$90.00"
"2017431","0","$90.00"
"2017432","0","$90.00"
"2017433","1","$200.00"
"2017434","0","$90.00"
"2017435","0","$90.00"
"2017437","1","$90.00"
"2017438","0","$90.00"
"2017439","0","$90.00"
"2017440","0","$90.00"
"2017441","0","$90.00"
"2017442","2","$250.00"
"2017443","0","$70.00"
"2017444","0","$70.00"
"2017445","0","$70.00"
"2017446","1","$250.00"
"2017447","3","$265.00"
"2017453","0","$70.00"
"2017454","2","$70.00"
"2017455","0","$70.00"
"2017456","0","$90.00"
"2017457","1","$90.00"
"2017459","0","$90.00"
"2017461","2","$70.00"
"2017463","3","$70.00"
"2017464","1","$120.00"
"2017465","0","$90.00"
"2017466","4","$335.00"
"2017467","0","$0.00"
"2017468","0","$60.00"
"2017469","0","$60.00"
"2017470","0","$70.00"
"2017471","0","$70.00"
"2017472","0","$70.00"
"2017473","0","$70.00"
"2017474","0","$70.00"
"2017475","0","$70.00"
"2017476","0","$90.00"
"2017478","0","$70.00"
"2017482","3","$60.00"
"2017483","0","$60.00"
"2017484","0","$60.00"
"2017487","0","$90.00"
"2017488","1","$90.00"
"2017489","1","$90.00"
"2017490","2","$90.00"
"2017491","0","$90.00"
"2017492","0","$90.00"
"2017493","0","$90.00"
"2017494","0","$90.00"
"2017495","0","$90.00"
"2017496","1","$90.00"
"2017497","0","$90.00"
"2017498","0","$90.00"
"2017499","0","$90.00"
"2017500","0","$90.00"
"2017501","0","$200.00"
"2017502","0","$90.00"
"2017503","0","$90.00"
"2017505","0","$90.00"
"2017506","0","$90.00"
"2017507","0","$90.00"
"2017509","0","$90.00"
"2017510","0","$90.00"
"2017511","0","$90.00"
"2017512","0","$90.00"
"2017513","0","$90.00"
"2017514","0","$90.00"
"2017515","1","$90.00"
"2017516","0","$90.00"
"2017517","0","$90.00"
"2017518","0","$90.00"
"2017519","2","$90.00"
"2017520","0","$90.00"
"2017521","1","$90.00"
"2017522","1","$90.00"
"2017523","0","$90.00"
"2017524","0","$70.00"
"2017525","1","$70.00"
"2017526","1","$70.00"
"2017528","0","$70.00"
"2017529","0","$70.00"
"2017530","0","$70.00"
"2017531","0","$70.00"
"2017532","1","$70.00"
"2017533","1","$60.00"
"2017534","0","$70.00"
"2017535","0","$70.00"
"2017536","1","$70.00"
"2017537","0","$70.00"
"2017538","0","$70.00"
"2017539","0","$70.00"
"2017540","0","$70.00"
"2017541","0","$70.00"
"2017542","0","$515.00"
"2017543","2","$210.00"
"2017544","0","$70.00"
"2017545","1","$70.00"
"2017546","5","$90.00"
"2017547","3","$70.00"
"2017548","0","$70.00"
"2017550","0","$70.00"
"2017551","0","$70.00"
"2017552","1","$70.00"
"2017553","0","$70.00"
"2017554","2","$70.00"
"2017555","0","$70.00"
"2017556","0","$70.00"
"2017557","0","$70.00"
"2017558","0","$70.00"
"2017559","1","$70.00"
"2017560","0","$70.00"
"2017561","1","$70.00"
"2017562","0","$70.00"
"2017563","1","$130.00"
"2017564","1","$70.00"
"2017565","0","$70.00"
"2017566","0","$315.00"
"2017568","0","$70.00"
"2017569","0","$70.00"
"2017570","1","$70.00"
"2017572","1","$90.00"
"2017573","0","$90.00"
"2017574","0","$90.00"
"2017575","0","$90.00"
"2017577","0","$90.00"
"2017579","4","$620.00"
"2017581","0","$245.00"
"2017582","3","$70.00"
"2017590","12","$210.00"
"2017591","6","$180.00"
"2017592","0","$90.00"
"2017593","0","$60.00"
"2017594","1","$90.00"
"2017595","144","$485.00"
"2017596","4","$90.00"
"2017597","6","$90.00"
"2017598","1","$90.00"
"2017599","0","$90.00"
"2017600","11","$340.00"
"2017602","0","$90.00"
"2017605","0","$90.00"
"2017606","0","$90.00"
"2017607","0","$90.00"
"2017608","0","$90.00"
"2017609","0","$90.00"
"2017610","0","$90.00"
"2017611","0","$90.00"
"2017612","1","$90.00"
"2017614","1","$90.00"
"2017615","3","$90.00"
"2017616","4","$90.00"
"2017618","1","$90.00"
"2017619","0","$90.00"
"2017620","0","$90.00"
"2017621","0","$90.00"
"2017622","0","$90.00"
"2017623","0","$90.00"
"2017624","1","$90.00"
"2017625","0","$90.00"
"2017626","9","$290.00"
"2017627","1","$180.00"
"2017628","0","$90.00"
"2017629","0","$60.00"
"2017630","0","$60.00"
"2017631","0","$60.00"
"2017632","0","$140.00"
"2017633","0","$70.00"
"2017634","0","$70.00"
"2017635","0","$70.00"
"2017636","0","$70.00"
"2017638","0","$70.00"
"2017639","0","$70.00"
"2017640","1","$70.00"
"2017641","0","$70.00"
"2017642","0","$70.00"
"2017643","0","$70.00"
"2017644","1","$70.00"
"2017645","1","$70.00"
"2017646","0","$70.00"
"2017647","0","$70.00"
"2017648","0","$70.00"
"2017649","1","$70.00"
"2017650","0","$70.00"
"2017651","0","$70.00"
"2017653","6","$230.00"
"2017654","0","$70.00"
"2017655","0","$70.00"
"2017656","0","$70.00"
"2017657","0","$70.00"
"2017658","0","$70.00"
"2017659","0","$70.00"
"2017660","0","$70.00"
"2017661","1","$140.00"
"2017662","0","$70.00"
"2017663","0","$70.00"
"2017664","0","$70.00"
"2017665","0","$90.00"
"2017666","0","$90.00"
"2017676","0","$70.00"
"2017679","0","$60.00"
"2017681","0","$70.00"
"2017682","0","$70.00"
"2017683","0","$70.00"
"2017684","0","$180.00"
"2017687","1","$210.00"
"2017688","2","$215.00"
"2017689","0","$125.00"
"2017690","3","$90.00"
"2017691","1","$150.00"
"2017692","2","$60.00"
"2017693","0","$70.00"
"2017694","1","$320.00"
"2017696","0","$70.00"
"2017697","1","$90.00"
"2017698","2","$90.00"
"2017699","1","$90.00"
"2017700","1","$90.00"
"2017701","6","$180.00"
"2017702","1","$90.00"
"2017703","7","$90.00"
"2017704","0","$70.00"
"2017720","0","$70.00"
"2017721","0","$70.00"
"2017722","1","$70.00"
"2017723","0","$70.00"
"2017724","0","$70.00"
"2017725","1","$90.00"
"2017726","1","$90.00"
"2017729","0","$50.00"
"2017730","1","$60.00"
"2017731","3","$60.00"
"2017732","2","$210.00"
"2017734","0","$70.00"
"2017735","1","$70.00"
"2017739","0","$70.00"
"2017741","0","$70.00"
"2017742","0","$70.00"
"2017743","0","$70.00"
"2017745","0","$70.00"
"2017746","0","$70.00"
"2017747","1","$70.00"
"2017748","0","$70.00"
"2017749","1","$90.00"
"2017750","0","$90.00"
"2017751","2","$90.00"
"2017752","0","$90.00"
"2017753","0","$90.00"
"2017754","0","$90.00"
"2017755","1","$90.00"
"2017756","0","$180.00"
"2017757","0","$90.00"
"2017759","0","$90.00"
"2017760","0","$90.00"
"2017761","0","$50.00"
"2017762","20","$160.00"
"2017763","45","$210.00"
"2017764","0","$50.00"
"2017765","4","$150.00"
"2017766","2","$60.00"
"2017767","0","$90.00"
"2017768","0","$90.00"
"2017769","0","$90.00"
"2017770","1","$90.00"
"2017771","1","$90.00"
"2017772","0","$90.00"
"2017773","6","$90.00"
"2017774","1","$90.00"
"2017775","2","$90.00"
"2017776","2","$90.00"
"2017777","0","$90.00"
"2017779","0","$70.00"
"2017780","1","$70.00"
"2017781","0","$70.00"
"2017782","1","$90.00"
"2017783","0","$90.00"
"2017784","0","$90.00"
"2017785","2","$535.00"
"2017786","0","$90.00"
"2017787","3","$70.00"
"2017788","0","$70.00"
"2017789","0","$70.00"
"2017790","0","$70.00"
"2017791","1","$70.00"
"2017792","3","$70.00"
"2017793","0","$70.00"
"2017794","0","$70.00"
"2017795","0","$70.00"
"2017796","0","$70.00"
"2017797","0","$70.00"
"2017798","0","$140.00"
"2017805","4","$70.00"
"2017806","0","$180.00"
"2017807","2","$255.00"
"2017811","0","$90.00"
"2017812","1","$90.00"
"2017814","0","$70.00"
"2017815","0","$60.00"
"2017816","2","$150.00"
"2017817","0","$50.00"
"2017821","0","$70.00"
"2017822","0","$70.00"
"2017824","19","$180.00"
"2017825","0","$90.00"
"2017827","6","$140.00"
"2017829","0","$70.00"
"2017830","1","$70.00"
"2017831","1","$70.00"
"2017832","2","$70.00"
"2017833","2","$150.00"
"2017834","1","$90.00"
"2017835","4","$210.00"
"2017836","0","$60.00"
"2017837","0","$60.00"
"2017838","0","$60.00"
"2017839","0","$70.00"
"2017840","1","$70.00"
"2017841","0","$70.00"
"2017842","0","$70.00"
"2017843","0","$70.00"
"2017844","0","$70.00"
"2017845","1","$215.00"
"2017846","1","$90.00"
"2017847","10","$180.00"
"2017848","0","$90.00"
"2017849","0","$90.00"
"2017850","0","$90.00"
"2017851","0","$90.00"
"2017852","0","$90.00"
"2017853","1","$90.00"
"2017854","1","$90.00"
"2017855","0","$90.00"
"2017856","0","$90.00"
"2017857","0","$90.00"
"2017858","13","$265.00"
"2017859","0","$90.00"
"2017861","4","$90.00"
"2017862","0","$90.00"
"2017863","0","$90.00"
"2017864","0","$90.00"
"2017865","2","$60.00"
"2017866","0","$60.00"
"2017867","0","$60.00"
"2017869","0","$60.00"
"2017870","6","$60.00"
"2017871","0","$90.00"
"2017872","1","$90.00"
"2017873","0","$70.00"
"2017874","0","$70.00"
"2017875","0","$70.00"
"2017876","0","$70.00"
"2017877","0","$60.00"
"2017878","0","$90.00"
"2017879","0","$90.00"
"2017880","0","$90.00"
"2017881","0","$70.00"
"2017882","0","$70.00"
"2017883","0","$210.00"
"2017884","0","$70.00"
"2017886","0","$70.00"
"2017888","2","$195.00"
"2017889","0","$70.00"
"2017890","0","$70.00"
"2017891","0","$70.00"
"2017892","0","$70.00"
"2017893","0","$70.00"
"2017894","0","$70.00"
"2017895","0","$70.00"
"2017896","0","$70.00"
"2017897","0","$70.00"
"2017898","1","$315.00"
"2017899","0","$70.00"
"2017900","3","$160.00"
"2017901","0","$70.00"
"2017902","0","$70.00"
"2017903","0","$70.00"
"2017904","0","$70.00"
"2017905","0","$70.00"
"2017906","0","$70.00"
"2017907","0","$70.00"
"2017908","0","$70.00"
"2017909","0","$70.00"
"2017910","0","$70.00"
"2017911","0","$70.00"
"2017912","0","$90.00"
"2017913","0","$90.00"
"2017914","0","$125.00"
"2017915","0","$70.00"
"2017916","0","$70.00"
"2017917","0","$70.00"
"2017918","0","$70.00"
"2017919","1","$70.00"
"2017920","0","$70.00"
"2017922","0","$70.00"
"2017923","0","$70.00"
"2017924","0","$70.00"
"2017925","2","$410.00"
"2017926","0","$70.00"
"2017932","1","$70.00"
"2017933","0","$70.00"
"2017934","0","$70.00"
"2017935","1","$70.00"
"2017936","0","$70.00"
"2017940","0","$60.00"
"2017941","0","$90.00"
"2017942","1","$70.00"
"2017943","0","$60.00"
"2017944","0","$70.00"
"2017947","0","$90.00"
"2017948","0","$90.00"
"2017949","4","$60.00"
"2017950","0","$70.00"
"2017951","0","$70.00"
"2017952","3","$570.00"
"2017953","11","$270.00"
"2017954","0","$60.00"
"2017955","0","$70.00"
"2017956","0","$140.00"
"2017957","0","$70.00"
"2017958","2","$210.00"
"2017960","0","$90.00"
"2017961","0","$70.00"
"2017962","0","$90.00"
"2017963","0","$0.00"
"2017965","2","$90.00"
"2017966","2","$90.00"
"2017967","1","$70.00"
"2017968","2","$390.00"
"2017969","1","$70.00"
"2017970","0","$90.00"
"2017971","0","$90.00"
"2017972","0","$90.00"
"2017973","0","$70.00"
"2017975","3","$70.00"
"2017976","0","$70.00"
"2017977","2","$160.00"
"2017978","0","$70.00"
"2017979","3","$180.00"
"2017980","0","$50.00"
"2017981","0","$70.00"
"2017983","0","$70.00"
"2017984","0","$315.00"
"2017985","0","$70.00"
"2017990","2","$90.00"
"2017991","0","$90.00"
"2017992","0","$90.00"
"2017993","1","$90.00"
"2017999","0","$90.00"
"20171000","0","$90.00"
"20171001","0","$90.00"
"20171002","0","$90.00"
"20171003","5","$180.00"
"20171004","1","$60.00"
"20171005","3","$60.00"
"20171006","2","$60.00"
"20171007","2","$60.00"
"20171008","1","$140.00"
"20171009","0","$70.00"
"20171010","0","$330.00"
"20171011","0","$70.00"
"20171012","0","$70.00"
"20171013","0","$70.00"
"20171014","0","$70.00"
"20171015","0","$70.00"
"20171016","0","$70.00"
"20171017","2","$70.00"
"20171018","0","$70.00"
"20171019","1","$70.00"
"20171020","0","$70.00"
"20171021","0","$70.00"
"20171022","0","$70.00"
"20171023","0","$70.00"
"20171024","0","$70.00"
"20183332","0","$0.00"
"20171026","0","$90.00"
"20171027","1","$90.00"
"20171028","1","$90.00"
"20171029","0","$90.00"
"20171030","0","$90.00"
"20171031","0","$90.00"
"20171032","1","$90.00"
"20171033","0","$90.00"
"20171034","0","$60.00"
"20171035","1","$70.00"
"20171036","0","$70.00"
"20171037","1","$70.00"
"20171038","1","$70.00"
"20171039","0","$70.00"
"20171040","0","$70.00"
"20171041","0","$90.00"
"20171042","2","$90.00"
"20171043","0","$90.00"
"20171044","0","$70.00"
"20171045","0","$70.00"
"20171046","0","$70.00"
"20171047","0","$90.00"
"20171048","0","$70.00"
"20171049","0","$70.00"
"20171050","0","$140.00"
"20171051","0","$70.00"
"20171052","6","$90.00"
"20171053","0","$315.00"
"20171054","0","$90.00"
"20171055","0","$70.00"
"20171056","26","$270.00"
"20171057","0","$50.00"
"20171059","1","$195.00"
"20171062","1","$90.00"
"20171063","2","$60.00"
"20171069","1","$90.00"
"20171070","1","$70.00"
"20171071","3","$140.00"
"20171077","0","$90.00"
"20171078","0","$90.00"
"20171079","0","$70.00"
"20171085","85","$170.00"
"20171086","0","$90.00"
"20171087","2","$90.00"
"20171088","0","$90.00"
"20171089","0","$70.00"
"20171090","0","$70.00"
"20171091","0","$70.00"
"20171092","5","$140.00"
"20171093","0","$70.00"
"20171096","0","$90.00"
"20171097","0","$70.00"
"20171098","0","$70.00"
"20171099","1","$60.00"
"20171100","0","$60.00"
"20171101","0","$90.00"
"20171102","2","$90.00"
"20171103","0","$90.00"
"20171104","0","$60.00"
"20171107","0","$70.00"
"20171108","0","$70.00"
"20171109","0","$70.00"
"20171110","0","$70.00"
"20171111","2","$70.00"
"20171112","2","$70.00"
"20171113","0","$70.00"
"20171114","0","$70.00"
"20171118","0","$70.00"
"20171119","1","$140.00"
"20171120","2","$70.00"
"20171121","0","$70.00"
"20171125","2","$90.00"
"20171126","0","$90.00"
"20171127","1","$255.00"
"20171128","0","$60.00"
"20171129","0","$60.00"
"20171130","0","$90.00"
"20171131","0","$90.00"
"20171132","0","$90.00"
"20171133","1","$90.00"
"20171134","0","$70.00"
"20171135","0","$90.00"
"20171136","1","$90.00"
"20171137","0","$90.00"
"20171139","1","$90.00"
"20171140","0","$60.00"
"20171141","2","$60.00"
"20171142","0","$70.00"
"20171143","0","$70.00"
"20171145","0","$70.00"
"20171146","1","$70.00"
"20171147","1","$70.00"
"20171148","0","$70.00"
"20171149","0","$70.00"
"20171151","187","$255.00"
"20171152","1","$275.00"
"20171153","0","$70.00"
"20171154","0","$70.00"
"20171155","0","$70.00"
"20171156","0","$70.00"
"20171157","0","$90.00"
"20171158","0","$90.00"
"20171159","0","$90.00"
"20171160","0","$90.00"
"20171161","0","$60.00"
"20171162","0","$60.00"
"20171163","1","$60.00"
"20171165","1","$50.00"
"20171166","1","$50.00"
"20171167","0","$90.00"
"20171168","0","$90.00"
"20171169","3","$485.00"
"20171170","0","$70.00"
"20171171","1","$255.00"
"20171172","0","$70.00"
"20171176","3","$90.00"
"20171177","0","$90.00"
"20171178","0","$90.00"
"20171179","1","$90.00"
"20171184","0","$70.00"
"20171185","0","$70.00"
"20171186","0","$70.00"
"20171187","0","$70.00"
"20171188","0","$70.00"
"20171189","0","$70.00"
"20171190","2","$70.00"
"20171191","0","$70.00"
"20171192","0","$140.00"
"20171193","1","$90.00"
"20171194","0","$70.00"
"20171195","0","$60.00"
"20171196","0","$60.00"
"20171197","3","$215.00"
"20171198","1","$70.00"
"20171199","2","$215.00"
"20171200","18","$180.00"
"20171201","0","$90.00"
"20171202","0","$70.00"
"20171204","0","$70.00"
"20171205","0","$70.00"
"20171206","0","$90.00"
"20171207","0","$90.00"
"20171209","0","$90.00"
"20171210","0","$90.00"
"20171211","0","$60.00"
"20171212","0","$60.00"
"20171213","0","$70.00"
"20171214","3","$335.00"
"20171215","0","$70.00"
"20171216","1","$70.00"
"20171217","0","$90.00"
"20171218","0","$150.00"
"20171219","0","$90.00"
"20171220","0","$70.00"
"20171221","0","$70.00"
"20171222","0","$70.00"
"20171223","0","$75.00"
"20171224","1","$70.00"
"20171225","0","$90.00"
"20171226","0","$70.00"
"20171227","3","$260.00"
"20171228","0","$70.00"
"20171229","0","$60.00"
"20171230","0","$70.00"
"20171231","0","$235.00"
"20171232","0","$70.00"
"20171233","0","$90.00"
"20171234","5","$60.00"
"20171235","0","$70.00"
"20171236","0","$50.00"
"20171253","1","$140.00"
"20171254","3","$90.00"
"20171255","3","$90.00"
"20171256","0","$50.00"
"20171257","0","$70.00"
"20171258","0","$70.00"
"20171259","1","$90.00"
"20171260","0","$70.00"
"20171261","0","$0.00"
"20171262","0","$140.00"
"20171263","0","$60.00"
"20171264","0","$50.00"
"20171265","1","$70.00"
"20171266","0","$70.00"
"20171267","3","$70.00"
"20171268","0","$70.00"
"20171269","0","$70.00"
"20171270","1","$70.00"
"20171271","0","$70.00"
"20171272","0","$90.00"
"20171273","0","$70.00"
"20171274","2","$90.00"
"20171275","3","$60.00"
"20171276","0","$70.00"
"20171328","25","$315.00"
"20171278","0","$75.00"
"20171279","0","$140.00"
"20171284","0","$70.00"
"20171285","0","$70.00"
"20171287","0","$70.00"
"20171288","0","$70.00"
"20171290","0","$140.00"
"20171292","4","$210.00"
"20171293","0","$90.00"
"20171294","0","$50.00"
"20171295","0","$90.00"
"20171296","2","$50.00"
"20171297","0","$60.00"
"20171298","0","$70.00"
"20171299","0","$70.00"
"20171300","0","$70.00"
"20171301","0","$70.00"
"20171302","0","$70.00"
"20171303","0","$70.00"
"20171304","0","$70.00"
"20171305","0","$70.00"
"20171306","0","$70.00"
"20171307","0","$70.00"
"20171308","0","$90.00"
"20171309","0","$70.00"
"20171310","0","$90.00"
"20171311","0","$70.00"
"20171312","1","$90.00"
"20171314","0","$90.00"
"20171315","1","$90.00"
"20171316","2","$70.00"
"20171317","0","$70.00"
"20171318","0","$70.00"
"20171319","0","$90.00"
"20171320","0","$70.00"
"20171321","0","$90.00"
"20171322","0","$70.00"
"20171323","0","$50.00"
"20171324","0","$70.00"
"20171325","0","$70.00"
"20171326","0","$90.00"
"20171327","0","$60.00"
"20171332","0","$70.00"
"20171333","0","$70.00"
"20171334","0","$90.00"
"20171335","0","$70.00"
"20171336","1","$90.00"
"20171337","0","$90.00"
"20171338","0","$70.00"
"20171339","0","$70.00"
"20171340","0","$90.00"
"20171341","0","$70.00"
"20171342","4","$250.00"
"20171343","0","$90.00"
"20171344","3","$315.00"
"20171345","0","$70.00"
"20171352","0","$90.00"
"20171353","0","$70.00"
"20171354","0","$70.00"
"20171355","0","$70.00"
"20171356","0","$120.00"
"20171357","0","$70.00"
"20171358","0","$70.00"
"20171360","0","$70.00"
"20171361","0","$60.00"
"20171362","8","$450.00"
"20171363","0","$70.00"
"20171364","0","$90.00"
"20171365","4","$170.00"
"20171366","1","$90.00"
"20171367","1","$90.00"
"20171368","0","$90.00"
"20171369","1","$60.00"
"20171371","0","$90.00"
"20171372","0","$70.00"
"20171373","0","$70.00"
"20171374","1","$70.00"
"20171375","0","$70.00"
"20171376","0","$70.00"
"20171377","1","$70.00"
"20171378","0","$70.00"
"20171385","1","$0.00"
"20171386","0","$1,000.00"
"20171388","5","$70.00"
"20171389","0","$315.00"
"20171390","8","$140.00"
"20171391","3","$70.00"
"20171392","0","$90.00"
"20171393","0","$120.00"
"20171395","0","$60.00"
"20171396","2","$235.00"
"20171397","0","$70.00"
"20171398","0","$60.00"
"20171399","0","$90.00"
"20171400","0","$175.00"
"20171401","0","$70.00"
"20171402","0","$70.00"
"20171403","3","$160.00"
"20171404","3","$90.00"
"20171405","2","$70.00"
"20171406","0","$70.00"
"20171407","0","$275.00"
"20171408","0","$70.00"
"20171409","0","$70.00"
"20171410","0","$70.00"
"20171411","0","$180.00"
"20171413","3","$0.00"
"20171414","0","$70.00"
"20171415","1","$90.00"
"20171416","0","$70.00"
"20171417","1","$60.00"
"20171419","0","$90.00"
"20171422","1","$90.00"
"20171423","0","$90.00"
"20171424","0","$70.00"
"20171425","0","$70.00"
"20171426","0","$70.00"
"20171427","2","$70.00"
"20171434","2","$90.00"
"20171435","0","$180.00"
"20171436","0","$70.00"
"20171437","0","$70.00"
"20171438","0","$70.00"
"20171439","0","$70.00"
"20171440","0","$90.00"
"20171441","1","$50.00"
"20171442","0","$90.00"
"20171443","0","$70.00"
"20171444","1","$90.00"
"20171445","0","$70.00"
"20171446","0","$70.00"
"20171447","0","$90.00"
"20171449","0","$70.00"
"20171450","3","$90.00"
"20171451","2","$90.00"
"20171452","0","$50.00"
"20171453","1","$70.00"
"20171455","0","$90.00"
"20171456","0","$60.00"
"20171457","0","$90.00"
"20171458","0","$70.00"
"20171459","0","$60.00"
"20171461","0","$70.00"
"20171462","2","$60.00"
"20171463","0","$70.00"
"20171464","0","$70.00"
"20171465","0","$90.00"
"20171466","1","$70.00"
"20171467","0","$90.00"
"20171468","0","$70.00"
"20171469","0","$90.00"
"20171471","2","$150.00"
"20171472","0","$70.00"
"20171473","2","$140.00"
"20171474","7","$120.00"
"20171475","0","$70.00"
"20171476","0","$90.00"
"20171477","0","$90.00"
"20171478","1","$275.00"
"20171479","0","$70.00"
"20171480","0","$70.00"
"20171481","0","$70.00"
"20171482","0","$90.00"
"20171483","1","$70.00"
"20171484","3","$90.00"
"20171485","0","$90.00"
"20171486","1","$90.00"
"20171487","0","$90.00"
"20171488","0","$70.00"
"20171489","0","$70.00"
"20171490","0","$60.00"
"20171491","1","$90.00"
"20171492","1","$90.00"
"20171493","0","$70.00"
"20171494","0","$90.00"
"20171495","1","$90.00"
"20171496","6","$285.00"
"20171497","1","$90.00"
"20171498","1","$90.00"
"20171499","0","$60.00"
"20171500","0","$90.00"
"20171501","5","$230.00"
"20171502","0","$90.00"
"20171503","0","$60.00"
"20171504","0","$90.00"
"20171505","0","$70.00"
"20171506","3","$140.00"
"20171507","0","$70.00"
"20171508","0","$70.00"
"20171509","7","$140.00"
"20171510","0","$90.00"
"20171511","0","$70.00"
"20171512","0","$90.00"
"20171513","0","$70.00"
"20171514","0","$70.00"
"20171515","0","$70.00"
"20171516","0","$70.00"
"20171517","0","$70.00"
"20171518","0","$70.00"
"20171519","1","$90.00"
"20171522","1","$0.00"
"20171531","0","$70.00"
"20171532","0","$70.00"
"20171533","0","$90.00"
"20171534","1","$90.00"
"20171535","0","$60.00"
"20171536","0","$60.00"
"20171537","0","$70.00"
"20171538","1","$170.00"
"20171539","0","$70.00"
"20171540","0","$70.00"
"20171541","2","$70.00"
"20171542","1","$50.00"
"20171543","0","$90.00"
"20171544","1","$90.00"
"20171545","4","$70.00"
"20171548","0","$90.00"
"20171549","0","$90.00"
"20171550","0","$70.00"
"20171551","0","$70.00"
"20171552","0","$70.00"
"20171553","0","$70.00"
"20171554","0","$50.00"
"20171555","1","$70.00"
"20171556","0","$70.00"
"20171557","0","$70.00"
"20171558","7","$160.00"
"20171560","0","$70.00"
"20171562","0","$90.00"
"20171563","0","$70.00"
"20171564","0","$70.00"
"20171565","0","$60.00"
"20171569","1","$90.00"
"20171570","1","$90.00"
"20171572","0","$70.00"
"20171573","1","$60.00"
"20171574","0","$90.00"
"20171575","0","$70.00"
"20171576","0","$70.00"
"20171577","0","$50.00"
"20171578","0","$70.00"
"20171579","0","$70.00"
"20171580","0","$275.00"
"20171581","0","$285.00"
"20171582","0","$0.00"
"20171583","1","$50.00"
"20171584","11","$100.00"
"20171585","0","$0.00"
"20171590","5","$305.00"
"20171591","6","$90.00"
"20171592","0","$70.00"
"20171593","0","$90.00"
"20171594","0","$70.00"
"20171595","0","$140.00"
"20171596","0","$70.00"
"20171599","0","$70.00"
"20171600","0","$60.00"
"20171601","0","$70.00"
"20171602","0","$70.00"
"20171603","0","$50.00"
"20171604","0","$70.00"
"20171605","0","$70.00"
"20171606","0","$90.00"
"20171607","0","$70.00"
